the_geom,OBJECTID,Status,Score,MATCH_TYPE,Match_addr,Side,User_fld,Addr_type,Full Address,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_PER_GROUP,SUBDIVISIONNAME,PERMITNUM,PERMITTYPE,B1_APPL_STATUS,B1_HSE_NBR_START,B1_HSE_FRAC_NBR_START,B1_STR_DIR,B1_STR_NAME,B1_STR_SUFFIX,B1_STR_SUFFIX_DIR,B1_UNIT_TYPE,B1_WORK_DESC,ADDRESS,SEQ,LINK,WEB,StPreDir,Country,X,StPreType,State,SubAddressType,StateAbbr,StType,Xmax,Distance,StDir,DisplayY,City,AddNum,StName,ZIP,LangCode,Ymax,B1_UNIT_START,DisplayX,ZIP4,StAddr,Y,Xmin,SubAddressUnit,Ymin,County
POINT (-105.028641108061 40.554670786046),"2,187",M,100,A,"2633 WALKALOOSA WAY, 80525",,700187201,SubAddress,,23RAL,0,693,Building,,B2304072,Residential General Alteration,Issued Full,"2,633",,,WALKALOOSA,WAY,,,"Installing 6.80 kW PV Solar System, Roof Mount, 16 modules. Job contact: Adrian Buck 512-270-0483",2633   WALKALOOSA WAY,,&capID1=23RAL&capID2=00000&capID3=00693,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00693&agencyCode=FTCOLLINS,,USA,"3,130,981.05",,,,,WAY,0,0,,0,,2633,WALKALOOSA,80525,,0,,0,,2633 WALKALOOSA WAY,"1,445,253.25",0,,0,
POINT (-105.082004170808 40.532238511512),"1,856",M,100,A,"333 ALBION WAY, 80526",,415350000,SubAddress,,23RAL,0,181,Building,,B2300923,Residential General Alteration,Routed for Review,333,,,ALBION,WAY,,,03/30/2023 revision changes to include : now 8.20 kW DC 5.80 KW AC 20 Module SE 182*91-410M-108N Inverter (20) Enpahse IQ8+72-2-US Installation of Roof-mounted Solar PV System w/ 7.77kW & (21) modules of APTOS-DNA-120-MF26-370W,333   ALBION WAY,,&capID1=23RAL&capID2=00000&capID3=00181,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00181&agencyCode=FTCOLLINS,,USA,"3,116,191.50",,,,,WAY,0,0,,0,,333,ALBION,80526,,0,,0,,333 ALBION WAY,"1,437,006.69",0,,0,
POINT (-105.065124193742 40.598465045909),206,M,100,A,"722 MANGOLD LN, 80524",,700460047,SubAddress,,21COM,0,569,Building,NORTHFIELD COMMONS,B2110018,Residential New Multi-Family,Issued Full,722,,,MANGOLD,LN,,,"New 3 story, 12,093 sq. ft, 12 unit dwelling multi- family building (Type B).NFPA 13R sprinkler system and 2-hour rated area separation walls that divide the building into 6 units per the local amendment.  All units are served by a single rated interior stair enclosure. There are (4), 1 bdrm/1 bathroom units, (6) 2 bdrm/2 bathroom units and (2) 3 bdrm/2 bathroom units. City Water. 150 Amp electric services. Job Contact: Brian Bledsoe 970-218-7696. REQUIRES THE INSTALLATION OF AN APPROVED LEAD-FREE REDUCED PRESSURE ASSEMBLY BACKFLOW PREVENTER ON THE MAIN WATER SERVICE LINE IMMEDIATELY AFTER THE WATER LINE ENTERS THE BUILDING. CORRECT BACKFLOW DEVICES ALSO REQUIRED ON FIRE LINE AND IRRIGATION SYSTEM. NORM MILL nmill@fcgov.com 970-416-2249",722   MANGOLD LN,88,&capID1=21COM&capID2=00000&capID3=00569,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21COM&capID2=00000&capID3=00569&agencyCode=FTCOLLINS,,USA,"3,120,957.28",,,,,LN,0,0,,0,,722,MANGOLD,80524,,0,,0,,722 MANGOLD LN,"1,461,227.58",0,,0,
POINT (-105.038537796666 40.598276317549),233,M,100,A,"833 WATERTHRUSH LN, 80524",,700455095,SubAddress,,22COM,0,473,Building,WATERFIELD FOURTH FILING,B2207079,Residential New Single Family Attached,Issued Full,833,,,WATERTHRUSH,LN,,,"New single family attached residence 2 story, 2049 sq. ft with crawlspace foundation and 443 sq. ft attached garage. Stock plan SP02397 with option 2 (2nd sink in bath 2). SPA .ELCO/Boxelder. 200 A .Job contact: Zach Marsh 303-548-8173.",833   WATERTHRUSH LN,137,&capID1=22COM&capID2=00000&capID3=00473,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00473&agencyCode=FTCOLLINS,,USA,"3,128,171.54",,,,,LN,0,0,,0,,833,WATERTHRUSH,80524,,0,,0,,833 WATERTHRUSH LN,"1,461,117.30",0,,0,
POINT (-105.023444603176 40.592679713512),"1,009",M,100,A,"2908 CONQUEST ST, 80524",,700100988,SubAddress,,19COM,0,461,Building,EAST RIDGE SECOND FILING,B1917269,Residential New Single Family Detached,Issued TCO,"2,908",,,CONQUEST,ST,,,"New single family residence 1 story, 1575 sq ft with 1087 sq. ft. unfinished partial basement and 465 sq ft attached garage . Stock plan SP02269 with option 5 (enlarged partial basement) 13 (Gas fireplace). Craftsman Elevation. Rescheck with Blower door. ELCO/ Boxelder.  Job contact: Nate Bottenberg 970-397-1098.",2908   CONQUEST ST,,&capID1=19COM&capID2=00000&capID3=00461,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19COM&capID2=00000&capID3=00461&agencyCode=FTCOLLINS,,USA,"3,132,350.59",,,,,ST,0,0,,0,,2908,CONQUEST,80524,,0,,0,,2908 CONQUEST ST,"1,459,107.89",0,,0,
POINT (-105.045819263754 40.502138202522),"1,863",M,100,A,"1745 DANCING CATTAIL DR, 80528",,700413105,SubAddress,,23RAL,0,157,Building,,B2300869,Residential General Alteration,Routed for Review,"1,745",,,DANCING CATTAIL,DR,,,Install 3.5 kW roof-mounted solar PV system to include 10 panels.  No service upgrade.,1745   DANCING CATTAIL DR,109,&capID1=23RAL&capID2=00000&capID3=00157,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00157&agencyCode=FTCOLLINS,,USA,"3,126,302.03",,,,,DR,0,0,,0,,1745,DANCING CATTAIL,80528,,0,,0,,1745 DANCING CATTAIL DR,"1,426,081.26",0,,0,
POINT (-105.053506878523 40.511733173195),503,M,100,A,"1537 FRONT NINE DR, 80525",,13840000,SubAddress,,23RAL,0,511,Building,,B2302998,Residential General Alteration,Issued Full,"1,537",,,FRONT NINE,DR,,,"Replace eight windows with U-factors of 0.27 or 0.28 and Solar Heat Gain Coefficients (SHGC) of 0.18 or 0.20. [Plan Review Comment: New fenestration shall have a maximum U-factor of 0.25 where the proposed fenestration area is more than 30 percent of the wall area by elevation. Otherwise, new fenestration shall have a maximum U-factor of 0.28.]",1537   FRONT NINE DR,,&capID1=23RAL&capID2=00000&capID3=00511,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00511&agencyCode=FTCOLLINS,,USA,"3,124,150.33",,,,,DR,0,0,,0,,1537,FRONT NINE,80525,,0,,0,,1537 FRONT NINE DR,"1,429,575.15",0,,0,
POINT (-105.045994593712 40.506877982338),39,M,100,A,"1726 KNOBBY PINE DR, 80528",,700411236,SubAddress,,23COM,0,22,Building,HANSEN FARM,B2300322,Residential New Single Family Attached,Issued Full,"1,726",,,KNOBBY PINE,DR,,,04/10/23 Revision paired units will not need two stoops on open side of the units. They are removed from site plan.New 1668 sq ft single family 2 story residence (paired townhomes) on crawlspace foundation with 486 sq. ft. attached garage. Stock Plan (SP02407) with option1 (optional crawlspace).  Energy=UA. FCLWD Water. 200 A. Job contact: Peter Carter 303-968-8660,1726   KNOBBY PINE DR,170,&capID1=23COM&capID2=00000&capID3=00022,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23COM&capID2=00000&capID3=00022&agencyCode=FTCOLLINS,,USA,"3,126,286.60",,,,,DR,0,0,,0,,1726,KNOBBY PINE,80528,,0,B,0,,1726 KNOBBY PINE DR,"1,427,830.57",0,,0,
POINT (-105.07637631645 40.56483502335),"1,221",M,100,A,"1700 S COLLEGE AVE, 80525",,318640000,SubAddress,,23RAL,0,204,Building,,B2301007,Commercial General Alteration,Issued Full,"1,700",,S,COLLEGE,AVE,,,"Tenant finish of 3260 sf for ""Newk's Eatery"". Work to include new mechanical, plumbing, electrical and kitchen equipment for restaurant build out. Bathrooms are existing in shared space. Change of use/change of occupancy. Job Contact - Colin Warner 970-224-2900.


REQUIRES THE INSTALLATION OF AN APPROVED LEAD-FREE REDUCED PRESSURE ASSEMBLY BACKFLOW PREVENTER ON THE MAIN WATER SERVICE LINE IMMEDIATELY AFTER THE WATER LINE ENTERS THE BUILDING. CERTIFIED TESTER MUST TEST DEVICE AFTER INSTALLATION. NORM MILL nmill@fcgov.com 970-416-2249",1700  S COLLEGE AVE,62,&capID1=23RAL&capID2=00000&capID3=00204,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00204&agencyCode=FTCOLLINS,S,USA,"3,117,679.34",,,,,AVE,0,0,,0,,1700,COLLEGE,80525,,0,B,0,,1700 S COLLEGE AVE,"1,448,880.45",0,,0,
,"2,090",U,0,A,,,,,,22CAP,0,000HW,Building,5 Plex,SP02381,Stock Plan,Approved,,,,,,,,,,,&capID1=22CAP&capID2=00000&capID3=000HW,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=000HW&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.06238949657 40.599541913322),"1,622",M,100,A,"845 BIRDWHISTLE LN, 80524",,700421584,SubAddress,,22COM,0,97,Building,NORTHFIELD,B2201885,Residential New Single Family Attached,Issued Full,845,,,BIRDWHISTLE,LN,,,"New 1,675 sq. ft., 3 story, single family attached residence with 532 sq. ft. attached garage on crawl space foundation. Stock plan SP02351(8-Plex Townhome - Westfield) with options 3 (air conditioner)  and 4 (exterior option 1). Energy Compliance: SPA. City Water. 200 Amp. Job contact: Zach Marsh 303-548-8173",845   BIRDWHISTLE LN,55,&capID1=22COM&capID2=00000&capID3=00097,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00097&agencyCode=FTCOLLINS,,USA,"3,121,521.40",,,,,LN,0,0,,0,,845,BIRDWHISTLE,80524,,0,5,0,,845 BIRDWHISTLE LN,"1,461,560.04",0,,0,
POINT (-105.076631574823 40.572863196542),829,M,100,A,"1100 S COLLEGE AVE, 80524",,221600000,SubAddress,,HIS00,0,6613,Building,,B0015093,Commercial General Alteration,Issued TCO,"1,100",,S,COLLEGE,AVE,,,"TENANT FINISH - FOR ALI BUFFET - REMODEL EXISTING RESTAURANT, NEW HVAC, PLUMBING, ELECTRICAL.  NO WATTAGE CHANGES TO LIGHTING
REQUIRES BACKFLOW PREVENTER ON DOMESTIC WATER LINE",1100  S COLLEGE AVE,,&capID1=HIS00&capID2=00000&capID3=06613,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=HIS00&capID2=00000&capID3=06613&agencyCode=FTCOLLINS,S,USA,"3,117,614.23",,,,,AVE,0,0,,0,,1100,COLLEGE,80524,,0,,0,,1100 S COLLEGE AVE,"1,451,813.60",0,,0,
POINT (-105.047202988477 40.50801059057),"1,442",M,100,A,"1615 KNOBBY PINE DR, 80528",,700411050,SubAddress,,23COM,0,174,Building,HANSEN FARM,B2304167,Residential New Single Family Detached,Routed for Review,"1,615",,,KNOBBY PINE,DR,,,"New single family residence 1 story, 1635 sq. ft. with 1551 sq. ft. unfinished basement and 700 sq. ft. attached garage. Stock Plan (SP02369) with option 9 (full unfinished basement ) .  Energy=SPA.FCLWD Water. 200 A. Job contact: Peter Carter 303-968-8660",1615   KNOBBY PINE DR,,&capID1=23COM&capID2=00000&capID3=00174,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23COM&capID2=00000&capID3=00174&agencyCode=FTCOLLINS,,USA,"3,125,910.04",,,,,DR,0,0,,0,,1615,KNOBBY PINE,80528,,0,,0,,1615 KNOBBY PINE DR,"1,428,227.90",0,,0,
POINT (-105.062363966532 40.599641984724),316,M,100,A,"845 BIRDWHISTLE LN, 80524",,700421584,SubAddress,,22COM,0,98,Building,NORTHFIELD,B2201886,Residential New Single Family Attached,Issued Full,845,,,BIRDWHISTLE,LN,,,"New 1,675 sq. ft., 3 story, single family attached residence with 405 sq. ft. attached garage on crawl space foundation. Stock plan SP02351(8-Plex Townhome - Westfield) with options 2(fireplace), 3 (air conditioner)  and 4 (exterior option 1). Energy Compliance: SPA. City Water. 200 Amp. Job contact: Zach Marsh 303-548-8173",845   BIRDWHISTLE LN,55,&capID1=22COM&capID2=00000&capID3=00098,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00098&agencyCode=FTCOLLINS,,USA,"3,121,521.40",,,,,LN,0,0,,0,,845,BIRDWHISTLE,80524,,0,6,0,,845 BIRDWHISTLE LN,"1,461,560.04",0,,0,
POINT (-104.999434221091 40.521505674582),"1,665",M,100,A,"4704 STRAUSS CABIN RD, 80528",,700461895,SubAddress,,21COM,0,559,Building,HARMONY I-25 SUBDIVISION,B2109927,Residential New Multi-Family,Routed for Review,"4,704",,,STRAUSS CABIN,RD,,,"New 3 story, 29,969 sq. ft, 36 unit dwelling multi- family building on concrete slab foundation, Prescriptive Energy. FWCLD. above 200 Amp electric services. Job Contact: TBA",4704   STRAUSS CABIN RD,39,&capID1=21COM&capID2=00000&capID3=00559,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21COM&capID2=00000&capID3=00559&agencyCode=FTCOLLINS,,USA,"3,139,133.91",,,,,RD,0,0,,0,,4704,STRAUSS CABIN,80528,,0,5,0,,4704 STRAUSS CABIN RD,"1,433,385.78",0,,0,
POINT (-105.045821068123 40.502469570318),210,M,100,A,"6062 CROAKING TOAD DR, 80528",,700413035,SubAddress,,22COM,0,382,Building,RENNAT,B2205120,Residential New Single Family Detached,Routed for Review,"6,062",,,CROAKING TOAD,DR,,,"New single family residence 2 story, 2451 sq. ft. on crawlspace foundation and 660 sq. ft attached garage. Stock plan SP02386 with   7 (Double vanity at Bath 2 ) 9 ( A/C) 16 (Elevation B: stone, adds 30 sf enlarged porch cover) .SPA. FCLWD. 200 A .Job contact: Zach Marsh 303-548-8173.",6062   CROAKING TOAD DR,,&capID1=22COM&capID2=00000&capID3=00382,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00382&agencyCode=FTCOLLINS,,USA,"3,126,304.64",,,,,DR,0,0,,0,,6062,CROAKING TOAD,80528,,0,,0,,6062 CROAKING TOAD DR,"1,426,211.26",0,,0,
POINT (-105.038357034789 40.596979483729),"2,186",M,100,A,"2103 ARBORWOOD LN, 80524",,700454877,SubAddress,,23RAL,0,850,Building,,B2304797,Residential General Alteration,Applied,"2,103",,,ARBORWOOD,LN,,,"Installation of Roof Mounted Solar PV System w/ (8) panels  - 3.24kW 
Job Contact: Zach Rothenbuehler (970) 412-0210",2103   ARBORWOOD LN,165,&capID1=23RAL&capID2=00000&capID3=00850,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00850&agencyCode=FTCOLLINS,,USA,"3,128,185.16",,,,,LN,0,0,,0,,2103,ARBORWOOD,80524,,0,,0,,2103 ARBORWOOD LN,"1,460,661.19",0,,0,
,378,U,0,A,,,,,,17CAP,0,000RS,Building,Unit F,SP02198,Stock Plan,Approved,,,,,,,,Unit F - aka Grayson,,,&capID1=17CAP&capID2=00000&capID3=000RS,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000RS&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.065211051412 40.590915105109),752,M,100,A,"205 3RD ST, 80524",,204400000,SubAddress,,23RES,0,27,Building,,B2303381,Residential Addition,Resubmittal Requested,205,,,3RD,ST,,,After the fact addition of 290 sq. ft. on secondary dwelling unit and to create habitable space in existing garage. Removing range from secondary dwelling unit.,205   3RD ST,,&capID1=23RES&capID2=00000&capID3=00027,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RES&capID2=00000&capID3=00027&agencyCode=FTCOLLINS,,USA,"3,120,754.57",,,,,ST,0,0,,0,,205,THIRD,80524,,0,,0,,205 3RD ST,"1,458,405.42",0,,0,
POINT (-105.029030610225 40.52051964691),898,M,100,A,"2502 TIMBERWOOD DR, 80528",,2730001,SubAddress,,HIS99,0,40388,Building,WILDWOOD TOWNHOMES PUD,B973473,Residential New Single Family Attached,Issued TCO,"2,502",,,TIMBERWOOD,DR,,,NEW TOWNHOME  STOCK PLAN 814,2502   TIMBERWOOD DR,1,&capID1=HIS99&capID2=00000&capID3=40388,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=HIS99&capID2=00000&capID3=40388&agencyCode=FTCOLLINS,,USA,"3,130,935.26",,,,,DR,0,0,,0,,2502,TIMBERWOOD,80528,,0,105,0,,2502 TIMBERWOOD DR,"1,432,779.84",0,,0,
POINT (-105.070467304572 40.571260871299),"1,890",M,100,A,"426 E PITKIN ST, 80524",,222750000,SubAddress,,22RAL,0,1179,Building,,B2206869,Residential General Alteration,Issued Full,426,,E,PITKIN,ST,,,"10-31-2022 electric added to garage and new subpanel in garage. 
Replace attic trusses and roof in detached garage due to a fire, per engineers letter. Original garage was built in 2016 and will be reconstructed back to original design. Homeowner affidavit on file. Josh Randall 970-449-2789",426  E PITKIN ST,,&capID1=22RAL&capID2=00000&capID3=01179,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01179&agencyCode=FTCOLLINS,E,USA,"3,119,329.47",,,,,ST,0,0,,0,,426,PITKIN,80524,,0,,0,,426 E PITKIN ST,"1,451,238.10",0,,0,
POINT (-105.032427147499 40.544285092297),669,M,100,A,"3155 SAN LUIS ST, 80525",,67430000,SubAddress,,23RAL,0,652,Building,,B2303980,Residential General Alteration,Applied,"3,155",,,SAN LUIS,ST,,,Install 6.075 kW solar PV system on roof to include 15 panels.,3155   SAN LUIS ST,,&capID1=23RAL&capID2=00000&capID3=00652,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00652&agencyCode=FTCOLLINS,,USA,"3,129,948.97",,,,,ST,0,0,,0,,3155,SAN LUIS,80525,,0,,0,,3155 SAN LUIS ST,"1,441,464.12",0,,0,
POINT (-105.045897191712 40.627086357702),393,M,100,A,"1727 BRIGHTWATER DR, 80524",,564730000,SubAddress,,23COM,0,113,Building,WATERS EDGE SECOND FILING,B2302210,Residential New Single Family Detached,Issued Full,"1,727",,,BRIGHTWATER,DR,,,"New single-family detached residence, 1 story, 2304 sq ft with 1577 sq ft finished basement and 719 sq ft unfinished basement with 771 sq ft attached garage and stairs and gate at deck.  Energy = UA/ Rescheck.  200a electric service. ELCO/Boxelder water.  Job contact: Nathan Carter, 302-296-6235",1727   BRIGHTWATER DR,,&capID1=23COM&capID2=00000&capID3=00113,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23COM&capID2=00000&capID3=00113&agencyCode=FTCOLLINS,,USA,"3,126,050.98",,,,,DR,0,0,,0,,1727,BRIGHTWATER,80524,,0,,0,,1727 BRIGHTWATER DR,"1,471,609.90",0,,0,
POINT (-105.055512921958 40.570964833494),98,M,100,A,"1024 S LEMAY AVE, 80524",,50380000,SubAddress,,22RAL,0,767,Building,,B2204571,Commercial General Alteration,Issued Full,"1,024",,S,LEMAY,AVE,,,"Tenant finish of adding a patient room on B5, revising an office on E5, enlarging patient bathrooms for ortho patients on E5, adding an IDF room on E5, and relocating a bathroom on E5. Job contact: Mark Stubits 720-765-2309",1024  S LEMAY AVE,21,&capID1=22RAL&capID2=00000&capID3=00767,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=00767&agencyCode=FTCOLLINS,S,USA,"3,123,187.64",,,,,AVE,0,0,,0,,1024,LEMAY,80524,,0,,0,,1024 S LEMAY AVE,"1,451,409.36",0,,0,
POINT (-105.071040129111 40.60771141506),266,M,100,A,"1550 BLUE SPRUCE DR, 80524",,153760000,SubAddress,,22RAL,0,366,Building,,B2202318,Commercial General Alteration,Re-Issued Full,"1,550",,,BLUE SPRUCE,DR,,,"Renovations to include new interior finishes, exterior siding and windows. Replacement of hot water heater, plumbing fixtures, lighting fixtures and addition of new furnace and air conditioning system. Framing interior walls In association with SP02347.",1550   BLUE SPRUCE DR,20,&capID1=22RAL&capID2=00000&capID3=00366,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=00366&agencyCode=FTCOLLINS,,USA,"3,119,038.51",,,,,DR,0,0,,0,,1550,BLUE SPRUCE,80524,,0,C20,0,,1550 BLUE SPRUCE DR,"1,464,462.44",0,,0,
POINT (-105.056060935341 40.497363590607),372,M,100,A,"1218 CANVASBACK CT, 80525",,19770000,SubAddress,,23RAL,0,594,Building,,B2303498,Residential General Alteration,Issued Full,"1,218",,,CANVASBACK,CT,,,"Remove (2) windows on first and second floor at the rear of the home, and replace with new windows- same size. Window 1: W= 120"" H=60"" / Window 2: W=120"" H=45"" U-Factor U-.28 max. Job contact: Machel (970) 412-7215 HOMEOWNER AFFIDAVIT ON FILE .",1218   CANVASBACK CT,,&capID1=23RAL&capID2=00000&capID3=00594,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00594&agencyCode=FTCOLLINS,,USA,"3,123,466.39",,,,,CT,0,0,,0,,1218,CANVASBACK,80525,,0,,0,,1218 CANVASBACK CT,"1,424,336.73",0,,0,
,459,U,0,A,,,,,,17CAP,0,000IH,Building,,SP02096,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000IH,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000IH&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
,"1,489",U,0,A,,,,,,17CAP,0,000GE,Building,,SP02021,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000GE,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000GE&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.027421903646 40.520347077131),835,M,100,A,"2602 TIMBERWOOD DR, 80528",,2190001,SubAddress,,HIS99,0,40227,Building,WILDWOOD TOWNHOMES PUD,B960692,Residential New Single Family Attached,Issued TCO,"2,602",,,TIMBERWOOD,DR,,,NEW TOWNHOME 2 BR 3 BATH   STOCK PLAN 815,2602   TIMBERWOOD DR,6,&capID1=HIS99&capID2=00000&capID3=40227,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=HIS99&capID2=00000&capID3=40227&agencyCode=FTCOLLINS,,USA,"3,131,352.65",,,,,DR,0,0,,0,,2602,TIMBERWOOD,80528,,0,5,0,,2602 TIMBERWOOD DR,"1,432,785.77",0,,0,
